customer_id,product_id,product_category,purchase_amount,purchase_date
304,2,Stationary,542.31,2024-05-31
33,16,Stationary,376.04,2024-06-24
230,36,Home Goods,499.69,2024-07-19
162,21,Groceries,247.49,2024-12-03
228,27,Electronics,347.48,2024-12-26
443,45,Fashion,702.17,2024-09-29
417,13,Fashion,462.31,2024-12-20
104,48,Fashion,745.28,2024-07-14
146,42,Confectionary,284.13,2024-06-01
394,43,Fashion,520.27,2024-04-11
100,16,Stationary,567.04,2024-10-29
429,6,Confectionary,353.78,2024-09-26
87,22,Groceries,743.33,2024-11-22
262,29,Groceries,285.81,2024-05-13
471,39,Groceries,577.73,2025-03-12
138,8,Electronics,79.91,2024-11-17
119,20,Stationary,915.17,2025-02-27
322,7,Stationary,296.45,2024-09-29
190,13,Confectionary,719.36,2025-01-30
236,10,Home Goods,104.25,2024-07-25
134,27,Home Goods,385.46,2024-07-23
235,21,Fashion,718.62,2025-01-28
197,39,Stationary,791.21,2024-11-14
136,37,Confectionary,708.02,2024-06-17
439,32,Fashion,826.59,2024-04-17
20,42,Groceries,163.59,2024-07-30
499,21,Electronics,583.99,2024-12-03
308,17,Confectionary,364.08,2025-01-16
423,33,Electronics,476.84,2024-09-17
248,28,Home Goods,960.4,2024-06-01
142,13,Fashion,917.33,2024-08-04
12,32,Home Goods,685.85,2024-11-07
344,48,Stationary,586.18,2024-12-18
359,39,Groceries,785.25,2024-09-13
55,37,Groceries,243.41,2025-02-18
182,50,Groceries,438.62,2024-09-22
76,24,Home Goods,920.4,2025-02-10
297,19,Electronics,339.64,2024-06-16
96,27,Home Goods,36.05,2024-05-03
4,49,Stationary,856.18,2024-04-12
190,14,Stationary,554.85,2024-06-30
131,31,Home Goods,446.21,2024-05-10
456,16,Home Goods,301.58,2024-10-17
259,3,Confectionary,809.52,2024-06-02
282,12,Electronics,605.18,2024-06-08
303,5,Home Goods,484.89,2024-11-17
390,8,Home Goods,804.15,2025-01-04
17,18,Stationary,239.4,2025-01-31
115,20,Confectionary,78.0,2024-09-21
137,1,Stationary,439.66,2025-03-18
210,29,Groceries,935.47,2024-05-24
121,37,Electronics,148.29,2024-08-19
371,40,Electronics,501.54,2024-06-27
93,47,Stationary,541.77,2024-11-26
79,16,Groceries,970.19,2024-12-17
441,35,Home Goods,557.78,2024-11-25
7,7,Stationary,355.78,2024-11-06
78,46,Home Goods,727.77,2025-02-08
57,36,Fashion,41.23,2025-03-02
477,9,Stationary,550.44,2024-10-21
260,14,Confectionary,624.48,2024-05-18
493,16,Stationary,374.64,2024-10-18
316,16,Home Goods,19.72,2024-08-10
103,45,Groceries,760.87,2025-01-15
368,28,Confectionary,771.06,2024-08-28
5,20,Fashion,890.19,2024-12-26
1,1,Fashion,498.86,2024-09-09
204,11,Electronics,774.34,2024-12-13
423,11,Home Goods,786.41,2025-02-07
135,47,Fashion,828.43,2025-01-14
372,33,Fashion,529.66,2024-11-08
149,5,Groceries,100.92,2024-07-09
199,4,Stationary,126.96,2024-07-04
401,41,Electronics,90.97,2024-10-16
321,10,Fashion,930.31,2024-07-26
324,1,Home Goods,225.72,2024-04-03
124,36,Confectionary,583.01,2024-06-14
70,29,Home Goods,974.29,2024-06-05
368,31,Stationary,486.56,2025-01-17
62,18,Home Goods,534.65,2024-07-30
296,6,Groceries,481.46,2024-08-19
316,34,Groceries,981.37,2024-11-14
209,44,Home Goods,980.2,2024-11-01
474,46,Fashion,685.73,2024-07-12
479,6,Stationary,259.55,2024-10-22
284,25,Fashion,645.11,2024-08-31
204,48,Fashion,724.28,2024-10-26
489,22,Groceries,116.43,2025-01-13
449,14,Electronics,518.3,2024-09-30
290,24,Fashion,33.09,2024-08-20
282,35,Confectionary,701.28,2024-03-31
181,30,Confectionary,925.31,2024-04-17
399,12,Fashion,328.5,2024-07-24
177,12,Groceries,954.48,2024-07-02
419,22,Confectionary,794.57,2024-08-28
117,28,Fashion,414.07,2024-11-16
41,46,Confectionary,186.31,2024-04-05
435,44,Electronics,658.78,2024-04-10
191,3,Fashion,222.95,2024-03-25
115,42,Groceries,826.21,2025-02-13
300,8,Home Goods,307.01,2025-01-04
120,16,Home Goods,117.81,2025-03-11
39,1,Fashion,772.95,2024-08-21
148,31,Electronics,430.16,2025-02-16
299,48,Electronics,122.83,2025-02-07
483,43,Electronics,71.23,2025-02-04
231,39,Groceries,298.85,2024-07-15
150,50,Fashion,404.67,2024-07-09
405,13,Groceries,976.43,2025-02-12
347,17,Confectionary,111.87,2024-05-07
420,30,Home Goods,359.27,2025-01-05
412,24,Stationary,628.08,2024-04-20
132,8,Groceries,479.13,2024-06-26
474,47,Home Goods,739.88,2024-06-10
381,5,Home Goods,838.52,2025-02-18
392,32,Home Goods,467.02,2024-12-09
261,33,Groceries,717.13,2024-12-05
5,4,Stationary,736.67,2025-02-18
54,38,Electronics,179.04,2025-01-20
394,15,Stationary,834.08,2025-02-10
453,3,Stationary,411.32,2024-12-01
162,17,Home Goods,863.52,2024-06-09
434,32,Fashion,129.19,2025-01-28
203,24,Stationary,248.56,2024-06-07
408,26,Fashion,87.2,2024-05-27
442,28,Home Goods,138.59,2024-12-27
241,30,Confectionary,969.87,2024-11-02
481,24,Stationary,821.05,2025-01-21
334,13,Stationary,503.87,2024-05-10
406,38,Stationary,798.26,2024-09-23
93,41,Home Goods,547.09,2025-01-31
24,40,Home Goods,885.42,2024-12-21
113,13,Home Goods,536.38,2025-01-22
390,36,Confectionary,57.4,2024-07-14
446,1,Fashion,61.7,2024-08-17
3,31,Groceries,988.65,2024-10-29
257,18,Electronics,805.71,2025-02-12
266,29,Home Goods,620.95,2024-06-09
328,49,Fashion,45.97,2024-09-15
414,10,Stationary,874.92,2025-01-31
150,3,Stationary,792.3,2024-04-18
465,36,Groceries,138.29,2025-03-18
79,11,Stationary,542.78,2025-02-06
468,29,Groceries,79.48,2025-01-17
38,42,Stationary,231.0,2024-05-01
91,3,Electronics,434.14,2024-05-11
77,9,Groceries,663.89,2024-08-10
336,45,Home Goods,504.13,2024-12-27
212,17,Stationary,40.89,2024-05-05
147,27,Fashion,688.02,2024-07-09
491,19,Home Goods,499.05,2025-01-31
67,37,Stationary,750.29,2025-01-11
273,21,Home Goods,386.07,2024-12-06
332,43,Confectionary,279.18,2024-11-17
484,14,Electronics,106.04,2024-11-27
10,14,Electronics,336.7,2024-09-11
378,15,Confectionary,47.4,2024-09-01
330,33,Electronics,809.9,2025-02-27
287,12,Home Goods,222.23,2024-09-25
23,48,Confectionary,865.56,2024-04-01
107,49,Groceries,342.75,2024-07-29
277,9,Stationary,132.98,2024-07-29
106,50,Electronics,308.31,2025-01-16
468,45,Electronics,144.59,2024-05-29
325,41,Stationary,979.02,2025-02-03
367,49,Electronics,454.81,2024-12-20
80,35,Stationary,777.27,2024-07-29
418,38,Confectionary,772.93,2024-05-23
449,36,Groceries,556.46,2025-01-06
368,46,Stationary,892.79,2024-04-13
400,41,Home Goods,433.53,2025-02-07
334,11,Confectionary,955.14,2024-09-14
394,48,Home Goods,495.37,2024-12-22
50,24,Stationary,286.49,2024-06-16
235,39,Groceries,872.71,2025-01-27
139,5,Stationary,555.68,2024-10-08
370,48,Home Goods,352.25,2024-09-08
104,27,Fashion,578.49,2024-06-05
35,8,Confectionary,653.36,2024-08-15
424,27,Confectionary,23.03,2024-09-24
433,26,Home Goods,788.68,2024-08-25
301,42,Electronics,576.36,2024-11-03
237,21,Groceries,187.55,2024-05-13
107,32,Home Goods,16.27,2025-03-14
258,47,Electronics,382.54,2025-01-06
457,3,Electronics,95.71,2024-12-21
257,5,Fashion,659.53,2024-12-15
140,31,Fashion,361.61,2024-08-15
411,29,Home Goods,954.23,2024-08-01
479,14,Fashion,113.98,2024-07-07
364,26,Confectionary,369.98,2024-04-11
427,30,Confectionary,229.16,2025-03-22
276,50,Confectionary,453.58,2024-06-08
342,19,Groceries,943.55,2025-03-10
368,23,Home Goods,850.35,2025-01-05
